Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Locus
ENSG00000162892,111.8749732901978,5.834560184473635,0.7920658235159649,7.366256706512264,1.7548575582902946e-13,6.589265149641814e-11,Dep.55
ENSG00000134955,1048.6117473762347,3.488541201494155,0.47893397437363056,7.283971044352432,3.241346126794859e-13,1.186656817019598e-10,Dep.55
ENSG00000203783,185.51221018736817,-5.1628087509915845,0.7101001832786061,-7.2705357251907206,3.580645964799674e-13,1.2624555872155579e-10,Dep.55
ENSG00000128918,1056.9959539139409,2.9315604335149104,0.4032946457586696,7.269028895734827,3.620809523562785e-13,1.2624555872155579e-10,Dep.55
ENSG00000221955,1236.28921058853,2.857222277147007,0.39484281931850684,7.2363536510010045,4.60908515479098e-13,1.5696614652734676e-10,Dep.55
ENSG00000069535,5557.8758970408235,-2.5773591166370013,0.35938219152981205,-7.171638376586616,7.410547988324373e-13,2.4663651077505025e-10,Dep.55
ENSG00000168671,324.43337142728564,-3.477904782390944,0.48552634739782835,-7.1631638551249095,7.883602388249153e-13,2.5654994083004576e-10,Dep.55
ENSG00000135218,10974.129558550472,2.548102649311142,0.3561128775078276,7.155322961481876,8.347615732508612e-13,2.6574453214533937e-10,Dep.55
ENSG00000027869,1156.3009454410499,3.366843085217332,0.4707942254377009,7.151411175630188,8.589029090998272e-13,2.6761221703952915e-10,Dep.55
ENSG00000167106,1121.9023429021079,2.714908839947075,0.3881244418222974,6.994944268905628,2.6536439270087914e-12,7.957542212827941e-10,Dep.55
ENSG00000135678,2502.1678131048957,2.9283567049044517,0.4186674888893156,6.994468838918205,2.662657528192906e-12,7.957542212827941e-10,Dep.55
ENSG00000187513,199.1705566729977,3.9828703860723587,0.5714432655365376,6.969843948257533,3.1729273747994083e-12,9.292869695312507e-10,Dep.55
ENSG00000134827,17281.304221472725,2.535537186200843,0.365362396438785,6.939786937339245,3.926917430757681e-12,1.127564291294421e-9,Dep.55
ENSG00000138623,602.1093492800937,3.326428966535359,0.48034233142753296,6.925121416323062,4.356017527454729e-12,1.2267215513855202e-9,Dep.55
ENSG00000186049,173.13408261298846,-4.149862572104553,0.6012605843349511,-6.9019368310907625,5.129824749319605e-12,1.4173802571516282e-9,Dep.55
ENSG00000132329,1654.4404684331296,2.5789399197109883,0.3798327153511894,6.78967296781302,1.1238801376840968e-11,3.0107633280066136e-9,Dep.55
ENSG00000165406,3896.433420447175,-2.437033161379821,0.35897905004414954,-6.788789376650529,1.1307838230016645e-11,3.0107633280066136e-9,Dep.55
ENSG00000136603,2387.242922782364,2.4789409102575464,0.36652056972583236,6.7634428051660604,1.3475058418660988e-11,3.5237277764798484e-9,Dep.55
ENSG00000233093,254.28557415197162,4.015405395460087,0.5966273664279242,6.730173004803275,1.6946147489357012e-11,4.353673400599019e-9,Dep.55
ENSG00000159200,442.5888299926529,2.958851670663395,0.4401460534851729,6.7224314457316146,1.787168302503111e-11,4.5122918313544065e-9,Dep.55
ENSG00000124762,10090.80130262742,2.4232567439401587,0.36305940986219015,6.674546033278622,2.4799862825316864e-11,6.155410020575257e-9,Dep.55
ENSG00000104368,606.4052492368388,2.7331369198356397,0.41606802788147984,6.568966459047881,5.066569423515214e-11,1.2365807106326131e-8,Dep.55
ENSG00000117594,230.69773897152623,-4.738864739263905,0.7227029220922337,-6.557140692810309,5.48492612909854e-11,1.3167419382708035e-8,Dep.55
ENSG00000158050,91.13414117726067,5.108012579775587,0.7825842931392835,6.527108484742446,6.705148375995244e-11,1.583712787388296e-8,Dep.55
ENSG00000156689,344.6331773540205,-3.9761179235673585,0.6097790885646553,-6.520587534293196,7.003252256928985e-11,1.6140677831770355e-8,Dep.55
ENSG00000143850,609.5449728174648,-2.997448699037579,0.45976649285015575,-6.519502281377623,7.054106673267568e-11,1.6140677831770355e-8,Dep.55
ENSG00000072274,62104.01617324678,-2.6031179331094445,0.3996826697608375,-6.512961732033817,7.368328738016609e-11,1.660027785223311e-8,Dep.55
ENSG00000143013,9965.578880144321,-2.6860083638311725,0.4129614201118296,-6.50425980011354,7.807686126416533e-11,1.7276921809989643e-8,Dep.55
ENSG00000172379,326.8259343492,-3.6620132824540903,0.5631783392178203,-6.502404349464396,7.904628252317032e-11,1.7276921809989643e-8,Dep.55
ENSG00000149295,857.9616109080275,2.8160805878699864,0.4349551707684863,6.474415703334407,9.517952934209642e-11,2.0497191583612645e-8,Dep.55
ENSG00000127951,981.9711559007981,2.5382404667669425,0.39232985627644407,6.469659206814083,9.822419163520151e-11,2.084630525081001e-8,Dep.55
ENSG00000138449,17883.03467133166,-2.2630431439572405,0.350082202949008,-6.464319308133665,1.0175580438225849e-10,2.122643512143606e-8,Dep.55
ENSG00000265282,206.71253808204827,3.743960959321246,0.5793267223942723,6.462607048140305,1.0291429210748158e-10,2.122643512143606e-8,Dep.55
ENSG00000173599,2325.4053914678193,-3.190425281606853,0.4948556032479399,-6.4471843112754215,1.1394718640911042e-10,2.3039204711687797e-8,Dep.55
ENSG00000150556,255.3651238782489,3.295417517667086,0.5112354567953774,6.445987800462911,1.1484990057041854e-10,2.3039204711687797e-8,Dep.55
ENSG00000133636,750.6083261785216,3.558145834211479,0.5554032360930874,6.406418981712815,1.4897721551068747e-10,2.9481383026196046e-8,Dep.55
ENSG00000130508,1039.9670419758095,-2.709872592955905,0.4237527430357323,-6.394938174423568,1.6061232913797755e-10,3.136009263862058e-8,Dep.55
ENSG00000079156,2381.190902497805,2.483731688271236,0.3900884465552915,6.367098821316128,1.9263707009898185e-10,3.711812177012487e-8,Dep.55
ENSG00000204131,1763.355008634726,-2.9861735866731145,0.46977471296777784,-6.356607761639861,2.062577644804373e-10,3.9226476663006804e-8,Dep.55
ENSG00000277734,234.1311246577508,3.2391977626591784,0.5125241333988211,6.320088268192034,2.614139402801185e-10,4.907879155720584e-8,Dep.55
ENSG00000056736,2964.945798311976,2.5757765394239858,0.41266594248395305,6.2417957826121,4.325754947442667e-10,8.018526006373469e-8,Dep.55
ENSG00000198142,198.50314173841716,3.884465107852878,0.6225779005035618,6.239323793393554,4.3946648011783784e-10,8.044433918557022e-8,Dep.55
ENSG00000204291,614.5325328704926,2.983954099548842,0.4787782337331708,6.23243474600359,4.5924085860337793e-10,8.302621152330699e-8,Dep.55
ENSG00000249242,1281.3691456044435,-2.4332607243025026,0.3908008764259385,-6.226344082326118,4.77444902027122e-10,8.526467250347774e-8,Dep.55
ENSG00000163554,1745.1432387286,-2.380247802876413,0.38640226841722797,-6.160025438324493,7.273325974142695e-10,1.283260067052357e-7,Dep.55
ENSG00000169507,235.0405905916533,-3.203526060096388,0.5224357667795007,-6.131904176171132,8.68334031557266e-10,1.5137956616815005e-7,Dep.55
ENSG00000119865,4826.110203621052,-2.5924929555464566,0.42476442996597874,-6.10336641360036,1.0385737552724877e-9,1.772073675616756e-7,Dep.55
ENSG00000022267,1794.7797478388732,-2.2705652882455762,0.37203831543833654,-6.103041525629934,1.040687900184656e-9,1.772073675616756e-7,Dep.55
ENSG00000180644,357.12045679578387,-2.8987439764093574,0.47852184668561837,-6.057704567695085,1.3807768816474969e-9,2.3241490407868902e-7,Dep.55
ENSG00000175352,2972.963078321783,-2.211941324517046,0.3661031996761391,-6.041851932662063,1.5235525316176556e-9,2.5353299173873806e-7,Dep.55
ENSG00000198846,2975.558197046335,-2.1872034435124204,0.3622429419920008,-6.0379463337086055,1.5608795499927996e-9,2.5682606887746693e-7,Dep.55
ENSG00000136732,3162.53109682987,-2.180328410019589,0.36303207982897384,-6.005883587606783,1.90292695272364e-9,3.0962735884094426e-7,Dep.55
ENSG00000215704,139.64140301224342,4.0956615352942,0.6857931030572051,5.97215328797578,2.3414237043478275e-9,3.767891068842812e-7,Dep.55
ENSG00000107447,419.2836055617318,-2.768472136306719,0.46404054075645096,-5.966013512081773,2.4312016006017596e-9,3.869838721653496e-7,Dep.55
ENSG00000159640,725.3662295250093,3.167834489565066,0.5313688755663429,5.961648555701966,2.4970575532811377e-9,3.9319258935751594e-7,Dep.55
ENSG00000127074,575.2287447339266,-2.802010578835919,0.470713917929621,-5.952682663729656,2.63782462394935e-9,4.107255810732387e-7,Dep.55
ENSG00000172137,232.42534192962555,-3.305942676083566,0.5555238616522343,-5.951036317775909,2.66449946749233e-9,4.107255810732387e-7,Dep.55
ENSG00000124766,3033.530981292372,-2.159448958480567,0.3633301066199144,-5.94349028372593,2.790162977455905e-9,4.256161108527528e-7,Dep.55
ENSG00000116176,1410.6599892464442,-2.255537704632911,0.3820801301885473,-5.903310657688108,3.5627847497602283e-9,5.378703079947297e-7,Dep.55
ENSG00000130513,1123.8454293705076,2.3239586391576457,0.3943148658900302,5.8936622485995,3.777288532972509e-9,5.644348293556063e-7,Dep.55
ENSG00000197253,24243.840325305922,-2.0645104071041414,0.35062233074584287,-5.888131548017836,3.905861785506775e-9,5.777519190602143e-7,Dep.55
ENSG00000197993,1027.2348933763847,-2.3113940193444242,0.3931329442243433,-5.879420825199059,4.117044654561128e-9,6.017361386921163e-7,Dep.55
ENSG00000198795,5520.064656044747,-2.1531798838407017,0.36630583120086924,-5.878093386561388,4.150187790760977e-9,6.017361386921163e-7,Dep.55
ENSG00000188404,21203.368236308885,-2.3747205208794018,0.4075685393283732,-5.826555025058294,5.658321645733878e-9,8.123574723541854e-7,Dep.55
ENSG00000165092,19155.000307991206,-2.063274933853518,0.3546250011277619,-5.818188021972469,5.948896476733542e-9,8.457829126726795e-7,Dep.55
ENSG00000230164,436.95450030360234,-2.556791257212931,0.4418356361294912,-5.7867474873927955,7.17623285314262e-9,1.010468787513659e-6,Dep.55
ENSG00000145649,535.5248103291075,-2.8399968454474314,0.4910144274617832,-5.7839376739464035,7.297198775169298e-9,1.0177159891769449e-6,Dep.55
ENSG00000137809,404.26416961793143,3.2292784099875744,0.5590225878901808,5.776651033324546,7.620210105182388e-9,1.0527392149084046e-6,Dep.55
ENSG00000124299,27752.248589573566,-2.010326874627483,0.349179015359893,-5.757295788681552,8.547206998064608e-9,1.1697691521463376e-6,Dep.55
ENSG00000079931,100.85987872388367,4.721732118325743,0.8224617224668017,5.740974916332759,9.413303510687609e-9,1.2763742278750864e-6,Dep.55
ENSG00000276107,63.64581830967525,6.540687241893998,1.1404672358776966,5.735094385995513,9.745805753569175e-9,1.3093355913327246e-6,Dep.55
ENSG00000143595,181.27396813760535,-3.187182058525157,0.5591747117804378,-5.699796488251453,1.1995053723792778e-8,1.5968687884656494e-6,Dep.55
ENSG00000104814,3225.9085486515346,-2.0616980266173437,0.36260297882202985,-5.685827604933304,1.3018066818566889e-8,1.7174465810008425e-6,Dep.55
ENSG00000106327,2827.495700209646,-2.3492869699516112,0.41408018378328687,-5.673507359099161,1.3990308803877064e-8,1.829232876106926e-6,Dep.55
ENSG00000137501,2307.395490823891,-2.075020640415193,0.3663875821579179,-5.663457883026265,1.4835259578505105e-8,1.922544612987865e-6,Dep.55
ENSG00000167768,14252.822582629831,-2.4148078981092356,0.4291660680582919,-5.626744698234722,1.8364221194106807e-8,2.358996975144738e-6,Dep.55
ENSG00000170323,131.89776252107885,3.6992285818084287,0.6593954905341448,5.610030148692495,2.022913705474189e-8,2.5759607219968715e-6,Dep.55
ENSG00000243244,1021.441002596294,2.201546237368503,0.39262962643623583,5.607183180116033,2.056459787947758e-8,2.596103201267842e-6,Dep.55
ENSG00000115457,375.8560351501246,3.1689126161079,0.5674710667012771,5.584271696051157,2.3468157934875382e-8,2.937330810242009e-6,Dep.55
ENSG00000164199,614.4009121196757,2.495753634170046,0.44813993916419925,5.5691390480052645,2.5600113174132822e-8,3.1770174349322124e-6,Dep.55
ENSG00000071575,1461.1192392574608,-2.2016424349884334,0.39636449629692416,-5.554590422597137,2.7826344207810677e-8,3.4242771813376435e-6,Dep.55
ENSG00000196415,2380.956702848038,-2.3446392214844693,0.42276891507829617,-5.5459120523330006,2.9242579415770398e-8,3.568569441371181e-6,Dep.55
ENSG00000116824,778.1590007284572,-2.5038048620419096,0.45405831682689923,-5.514280367198815,3.502099417924429e-8,4.226070014492305e-6,Dep.55
ENSG00000162998,66.16393012027311,4.753776028414312,0.8622307656930734,5.513345403064061,3.52076305495808e-8,4.226070014492305e-6,Dep.55
ENSG00000157554,3018.226556230546,-2.037444770380126,0.37197281480797056,-5.4774023511152254,4.3161504888416383e-8,5.1386754275282076e-6,Dep.55
ENSG00000198734,665.7242035048397,2.3616270677525883,0.4318158277528827,5.469060918962165,4.5242624053734224e-8,5.343007956797451e-6,Dep.55
ENSG00000211899,1143.0532428692654,-2.662043003774498,0.4875380831982084,-5.460174487932763,4.756668568280699e-8,5.572532361112204e-6,Dep.55
ENSG00000100351,9602.7214051208,-1.938980319599414,0.355461816217622,-5.4548202679871665,4.9022404479678216e-8,5.697492787304824e-6,Dep.55
ENSG00000186480,6924.739795423448,-1.9338529883652356,0.3557518281576954,-5.435960788676565,5.4501940633761745e-8,6.284459989297693e-6,Dep.55
ENSG00000073712,1042.5362256833737,-2.288643858759686,0.42114945108801793,-5.434279571888536,5.5018262306645773e-8,6.294433072019693e-6,Dep.55
ENSG00000105639,10777.863142707789,-1.9275779491359772,0.3554211836431542,-5.4233625845759414,5.848818211699988e-8,6.639542162180978e-6,Dep.55
ENSG00000134138,343.4499904645297,-2.530892335103512,0.46749456160595754,-5.413736421680032,6.172300454680742e-8,6.952859066026522e-6,Dep.55
ENSG00000185010,471.37872305188995,-2.347046322948927,0.43679387001082515,-5.373349957706044,7.728712004790925e-8,8.639638060928115e-6,Dep.55
ENSG00000111110,7971.6290728547165,-2.2204247408143782,0.4134068330068236,-5.37104025268428,7.828373089827642e-8,8.684749661169393e-6,Dep.55
ENSG00000259446,171.510195719779,-3.326935972361648,0.6198090558488195,-5.367678869753616,7.975639597143899e-8,8.779626452546542e-6,Dep.55
ENSG00000185291,4945.719851604674,1.9612591939381352,0.36547237415104517,5.366367836950574,8.033801861794841e-8,8.779626452546542e-6,Dep.55
ENSG00000133026,2939.128009246111,-1.9680681390295627,0.3674527772114557,-5.355975682004469,8.509595437513906e-8,9.230704858292862e-6,Dep.55
ENSG00000181374,69.77088644304592,4.662409954980517,0.8710472279373997,5.352648863851955,8.667594410076775e-8,9.332959745673844e-6,Dep.55
ENSG00000144036,1905.2991712298083,-2.0344100317972362,0.3824650632413963,-5.31920488254688,1.0422171876308015e-7,1.1140312770558727e-5,Dep.55
ENSG00000152377,326.57110012796517,2.4723129066214566,0.466374675674682,5.301130261939886,1.1508793283444636e-7,1.2212664408895888e-5,Dep.55
ENSG00000159423,1947.543444860691,-1.963012467447043,0.37065254402545783,-5.296098729359365,1.1830289183272783e-7,1.2463507539557312e-5,Dep.55
ENSG00000156968,692.1248771147451,-2.5473577322881997,0.48305224858396484,-5.273462114617223,1.338739000402059e-7,1.4003209944205537e-5,Dep.55
ENSG00000172893,4226.132794374295,-2.026021919439013,0.384935313952549,-5.263278909476102,1.4150865381650266e-7,1.469682784743876e-5,Dep.55
ENSG00000174059,4831.160876023689,-1.9981750433410734,0.38037559607250143,-5.253163094512014,1.4950903197477404e-7,1.541838214252529e-5,Dep.55
ENSG00000112972,5224.130690234521,-1.8998026367381726,0.36334225929452935,-5.228686144096911,1.7071889379290894e-7,1.748256979512838e-5,Dep.55
ENSG00000004399,1542.9218380360574,-2.016109766268058,0.38741778290525425,-5.203968055232798,1.9507755433950562e-7,1.9838303512136948e-5,Dep.55
ENSG00000100427,9055.033366853399,-1.99763235354604,0.38880389561376466,-5.137891816625406,2.7783774306459063e-7,2.805969592715769e-5,Dep.55
ENSG00000154639,388.0487542049703,-2.327882893174216,0.45333297728765104,-5.13503982680068,2.8208428153670455e-7,2.829343985495549e-5,Dep.55
ENSG00000184371,838.7089489983249,2.03735526570871,0.39725868666736724,5.128535470930127,2.920048846293392e-7,2.9089248506884645e-5,Dep.55
ENSG00000169429,681.0693546948663,2.6839327731331903,0.5240483625130115,5.121536417483895,3.030561946924484e-7,2.998618185862307e-5,Dep.55
ENSG00000110002,91191.72792012016,-1.7900749905568487,0.349798296597475,-5.117449135599279,3.0969554279621616e-7,3.0437459924213352e-5,Dep.55
ENSG00000187037,558.0697131770312,-2.21093723110684,0.4350006058036815,-5.082607246079675,3.7228898261281025e-7,3.629402447797391e-5,Dep.55
ENSG00000102804,8738.396866434672,-1.8155633704374698,0.3572808698097218,-5.0816137214522294,3.742418530575021e-7,3.629402447797391e-5,Dep.55
ENSG00000096060,22596.70940154111,-1.7714124201818402,0.35026558249545947,-5.057340797121576,4.2514308496299125e-7,4.081954473503899e-5,Dep.55
ENSG00000162599,3442.665876903985,-1.8454904216017483,0.3649564643815341,-5.056741287564725,4.264811762128493e-7,4.081954473503899e-5,Dep.55
ENSG00000125657,496.4115671298455,2.625627953653159,0.5197588842234424,5.0516268857549935,4.3806278058522223e-7,4.165578804474022e-5,Dep.55
ENSG00000117090,551.176260344196,2.233395873392993,0.4423827672538,5.048559841644257,4.451530375683137e-7,4.204631084621134e-5,Dep.55
ENSG00000185339,759.9180354467004,-2.029287216810756,0.4020477133031156,-5.047379078813008,4.4791207948709155e-7,4.204631084621134e-5,Dep.55
ENSG00000176928,535.6502261755567,-2.535894912395823,0.5028734924703823,-5.0428088781099945,4.587473974650096e-7,4.257338585562189e-5,Dep.55
ENSG00000122574,240.33084051978824,2.5217208778294977,0.5000872954958465,5.042561369868757,4.5934136610135614e-7,4.257338585562189e-5,Dep.55
ENSG00000133048,483.6369001501448,2.4694427241345496,0.4908010536782942,5.03145359128181,4.867749499433669e-7,4.4832279037551346e-5,Dep.55
ENSG00000079257,5568.9197363539315,1.8698481528837012,0.37213726443249556,5.024619492850831,5.044316493180747e-7,4.616810670383679e-5,Dep.55
ENSG00000170412,666.0413603644142,2.4014019667953037,0.47981351016689533,5.004865256837006,5.590111956974468e-7,5.084571397387212e-5,Dep.55
ENSG00000196878,426.80375015782687,-2.2758022936986215,0.45776516128423855,-4.971549794907864,6.641979962666322e-7,6.004021887239853e-5,Dep.55
ENSG00000164867,233.87134468775827,-2.8195654187041344,0.5690921809334374,-4.954496851598667,7.25176907510677e-7,6.479845376323209e-5,Dep.55
ENSG00000152465,4823.032777657619,-1.7679511244991832,0.3568475023685841,-4.954360371767671,7.256860432375077e-7,6.479845376323209e-5,Dep.55
ENSG00000029534,4867.504392905425,-2.1398340036784713,0.43244455114330127,-4.948227461812518,7.489235972463152e-7,6.646810398833357e-5,Dep.55
ENSG00000110799,205.92442441224193,2.5813418184505372,0.5222153240547243,4.943060265654005,7.690569725823743e-7,6.784379702708607e-5,Dep.55
ENSG00000070770,8926.296062455507,-1.7397543709725396,0.35225706452665617,-4.938877161513642,7.857368650427173e-7,6.890018354302726e-5,Dep.55
ENSG00000119917,1773.5834133134802,-1.9253818851258666,0.39061189722284906,-4.9291429647044565,8.259112196964127e-7,7.199192798353731e-5,Dep.55
ENSG00000157703,1240.7001681615156,-1.8557492137579443,0.382142092939598,-4.856175878147155,1.1967441526979238e-6,1.036989430302272e-4,Dep.55
ENSG00000122035,123.45151522271361,3.007799992109301,0.6203691294324708,4.848403715479704,1.2445891361446865e-6,1.072103724100164e-4,Dep.55
ENSG00000112655,518.9157359938149,-2.13945685559008,0.4415344974766165,-4.845503279624,1.2629112549273676e-6,1.0815247027576826e-4,Dep.55
ENSG00000089472,421.7069501661337,-2.823746196426998,0.5855113927270931,-4.822700687812485,1.4162741489301973e-6,1.205809223077547e-4,Dep.55
ENSG00000151789,345.86785638468183,-2.2168580569303153,0.4598183747930442,-4.821160219897872,1.4272566255219347e-6,1.2081356083319775e-4,Dep.55
ENSG00000128045,167.16904986776396,3.0909600011208846,0.6417455384256108,4.816488492781597,1.4610658662482384e-6,1.2269997729377345e-4,Dep.55
ENSG00000186810,116.21566565724804,3.1200961326425065,0.6478908202876202,4.815774564080708,1.4662999198586691e-6,1.2269997729377345e-4,Dep.55
ENSG00000143473,165.24453786336005,2.721981442335358,0.5655016868945634,4.813392259328248,1.4838961756224156e-6,1.2346690679440145e-4,Dep.55
ENSG00000119866,1064.3810903815436,-1.9763866678312385,0.4116724260853595,-4.80087210752716,1.5797613888431751e-6,1.3070071061140935e-4,Dep.55
ENSG00000026297,9714.865056718934,1.71174458801954,0.3575550659014107,4.787359350381915,1.689900900834415e-6,1.3902757748213019e-4,Dep.55
ENSG00000233913,208.1967581051948,2.673437192571038,0.5591628555907867,4.78114231988175,1.743019057928961e-6,1.4259648650453464e-4,Dep.55
ENSG00000182487,378.15733415638687,2.2286021787125985,0.4664073821197061,4.778230928902011,1.7684420960034543e-6,1.4387258918819213e-4,Dep.55
ENSG00000250361,275.1662964907157,-2.59451989765818,0.5433442191432807,-4.775094325562339,1.7962304134535675e-6,1.4532595676582344e-4,Dep.55
ENSG00000073737,7268.0256125787,-1.876873041843299,0.39341346544265715,-4.770739201139182,1.8355106844917404e-6,1.4768801353679697e-4,Dep.55
ENSG00000120875,285.0771671273176,2.3103962480480695,0.48502992485731744,4.763409698335057,1.9034881399359953e-6,1.523206574930203e-4,Dep.55
ENSG00000164402,1032.3035166783548,-1.8566618412423415,0.3902033253404565,-4.75819071921641,1.953358971339664e-6,1.554618955233589e-4,Dep.55
ENSG00000143248,462.0893329127757,-2.619826510954201,0.5524029050647222,-4.74260089317823,2.1099168786786232e-06,1.6701417714253924e-4,Dep.55
ENSG00000183019,1348.5477301195738,1.9542256631158859,0.4130142373937702,4.731618153038912,2.227371094263896e-6,1.7536356077634674e-4,Dep.55
ENSG00000275302,156.02843104187988,2.7261251704551976,0.5771346839439119,4.723551098724354,2.317616915836481e-6,1.8149295248935524e-4,Dep.55
ENSG00000105855,1182.9093544864859,-1.8273678855272824,0.3874305495717665,-4.71663343932765,2.3977912623538938e-6,1.8677263428675756e-4,Dep.55
ENSG00000159261,87.38862986740949,3.411420898314517,0.7240653391720373,4.711482118748355,2.4592167835233496e-6,1.9054375967151286e-4,Dep.55
ENSG00000205426,677.5031413527748,2.142134176589493,0.4572469028659759,4.684852238829436,2.8016197242812136e-6,2.1593115390723205e-4,Dep.55
ENSG00000188452,2708.8813600726226,-1.7427570546233293,0.37233107132547993,-4.680665109197579,2.8594571194066524e-6,2.192350264742985e-4,Dep.55
