Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Locus
ENSG00000072952,745.7578406552158,-6.284446180449348,0.47962504472125533,-13.102831575656547,3.1719898187256984e-39,1.520138358840735e-36,Dep.2
ENSG00000101000,937.1380650141081,3.814512165699018,0.29152539382338916,13.084665166458576,4.029318133058488e-39,1.8860957065628197e-36,Dep.2
ENSG00000149534,13152.841513769614,3.2927542448371057,0.25217896480861074,13.05721215620072,5.7806156457328876e-39,2.644368902666172e-36,Dep.2
ENSG00000136929,2109.195631346486,-3.537042613167495,0.2709514959475758,-13.054154216044074,6.017459979354578e-39,2.6915429880988652e-36,Dep.2
ENSG00000065534,5549.223498535108,-5.243829240253552,0.40189350646399463,-13.047807829468733,6.540231341331032e-39,2.8617777486589354e-36,Dep.2
ENSG00000088726,521.2963700739739,-7.476470346793361,0.5757521281330463,-12.985571362170768,1.4773156200360015e-38,6.326682723422263e-36,Dep.2
ENSG00000101342,1095.5032195214656,3.4974686679988807,0.27906858592884465,12.532649120494865,4.94817801493052e-36,2.0749359809275315e-33,Dep.2
ENSG00000213934,472.35881404233703,-6.460076786747297,0.5182261356018965,-12.465748720380933,1.1478856782868735e-35,4.715233251542488e-33,Dep.2
ENSG00000148600,356.53521190100304,-6.253505462894446,0.5059192709762506,-12.360678514632042,4.265411197851053e-35,1.71708393180692e-32,Dep.2
ENSG00000100678,2370.2874239850817,3.1069146804962116,0.2515288397373344,12.35212106786915,4.7443839170435215e-35,1.87245018592651e-32,Dep.2
ENSG00000144057,686.7608657539356,-6.523265067209696,0.52878468399165,-12.336335118421667,5.772409009277473e-35,2.234366318052634e-32,Dep.2
ENSG00000283632,1069.1545109359395,-3.818491470199485,0.31065503924934834,-12.291741603246807,1.0032109049842685e-34,3.8099300180232744e-32,Dep.2
ENSG00000187699,4201.530062196059,-2.9628867993390715,0.24146184758493935,-12.270620924064671,1.3025062944038844e-34,4.8549716099558124e-32,Dep.2
ENSG00000156299,2377.569020149712,2.9756707701263467,0.24427163480199748,12.181810518189621,3.8855921049050996e-34,1.421985416136906e-31,Dep.2
ENSG00000100592,7453.9372216385345,-3.9372641731530127,0.32480619644627357,-12.12188750162677,8.08748165216454e-34,2.906871976692283e-31,Dep.2
ENSG00000151693,1373.1938142044603,-3.9717588381576197,0.32888080250928253,-12.07659069138132,1.4042221642371997e-33,4.958628723116904e-31,Dep.2
ENSG00000160190,6959.82692503009,-3.9526093449083213,0.32747956674367057,-12.069789221390304,1.5252446826636273e-33,5.293124995285085e-31,Dep.2
ENSG00000204420,5566.68831434309,-2.997100150668372,0.24925506973114048,-12.024229452589273,2.6504918714050482e-33,9.042220404684883e-31,Dep.2
ENSG00000189223,353.0499909728558,7.330383059112452,0.610402789866657,12.00909166996727,3.183221360106384e-33,1.0678646589370215e-30,Dep.2
ENSG00000039068,1113.0256730026404,-3.3670605192731,0.2838853207001319,-11.860636227928554,1.8952944956676008e-32,6.253850427671716e-30,Dep.2
ENSG00000168477,482.6989397560873,-4.195201792479683,0.3540771621918656,-11.848269926560267,2.19679351915081e-32,7.1317838634625e-30,Dep.2
ENSG00000122786,610.4030788742633,-5.976259500210075,0.5044982663924051,-11.845946553881049,2.2585374700555433e-32,7.215847967821901e-30,Dep.2
ENSG00000176697,321.52309413623,-5.638403469825085,0.4760424877523913,-11.844328216261747,2.302560215882942e-32,7.241551878951853e-30,Dep.2
ENSG00000213931,1186.4197560866673,-4.454322596235919,0.3786308014229069,-11.764290119811777,5.962575460912022e-32,1.8463802904190334e-29,Dep.2
ENSG00000149218,6082.0055525747,-2.670791253435219,0.22842807067913068,-11.692044876510984,1.3997522450999393e-31,4.268820180207815e-29,Dep.2
ENSG00000143627,996.4086935673243,-4.032636635853632,0.3461606303028836,-11.649610853565745,2.305090209520153e-31,6.924903841376364e-29,Dep.2
ENSG00000182732,976.1601334251322,-6.078665863654691,0.5219285064615828,-11.646548882461008,2.389406551097836e-31,7.072643391249595e-29,Dep.2
ENSG00000006638,724.6171481376249,-3.961900951574938,0.34089272218529504,-11.622134160498193,3.1808957171855215e-31,9.278995506595678e-29,Dep.2
ENSG00000185630,4599.242598555495,-2.632332936613178,0.22941423622968127,-11.4741481604384,1.779211818958247e-30,5.115996498855943e-28,Dep.2
ENSG00000138722,10524.248954399713,-3.936532245931586,0.34391487989259356,-11.446239974149957,2.4556787058859983e-30,6.961676196066672e-28,Dep.2
ENSG00000121858,4351.91495449568,2.6804367970616245,0.23515369866577396,11.398658886804725,4.246095231444067e-30,1.1870195113681413e-27,Dep.2
ENSG00000167363,1881.597286683064,-2.963451312799134,0.2633530330165412,-11.252770772581151,2.2442911976758683e-29,6.188094962578066e-27,Dep.2
ENSG00000153002,662.4678697208064,3.9327617159256203,0.3531208176700005,11.13715623416141,8.271857960144244e-29,2.2499453651592344e-26,Dep.2
ENSG00000105048,740.7311200757324,3.7441691122221656,0.33671668489569917,11.119642358625482,1.0067474690689308e-28,2.7018417409892586e-26,Dep.2
ENSG00000105610,5248.1665533413925,-2.56919230060285,0.23273575690702825,-11.039095731341249,2.4751146433101247e-28,6.555145729019236e-26,Dep.2
ENSG00000187017,357.1751631133557,-4.429085237793956,0.4017921219275831,-11.023325237303261,2.949575890717115e-28,7.710267990695336e-26,Dep.2
ENSG00000133056,4093.760501199729,3.0533339856659745,0.2842076312338493,10.743321607552671,6.3710116937259575e-27,1.6440477355296932e-24,Dep.2
ENSG00000169877,348.15374472644527,-4.3530640259462965,0.40751353155744835,-10.682010998038804,1.2356545561137837e-26,3.1482601146149667e-24,Dep.2
ENSG00000170989,3757.6800935154524,2.839427236378394,0.26693970511483306,10.636961013937283,2.0056445549159402e-26,5.046201700168506e-24,Dep.2
ENSG00000087589,1450.5774423030502,-3.4440561671140597,0.3238585260206446,-10.634446495611222,2.0604853683619853e-26,5.120178949924696e-24,Dep.2
ENSG00000197959,3040.952931576252,-3.067404020644037,0.28894740237927374,-10.615786801979095,2.5166517866731023e-26,6.1774594100190495e-24,Dep.2
ENSG00000164604,951.1409470130134,5.023737575346772,0.4739227125694518,10.60033090228939,2.969277441383877e-26,7.200676667490924e-24,Dep.2
ENSG00000103184,317.1626761454788,-7.961342965853969,0.7552546592631217,-10.541269581337772,5.574125752409802e-26,1.335666704101244e-23,Dep.2
ENSG00000206172,441.6897094704142,-3.821250588674627,0.3646112463648388,-10.480342081524801,1.0635833249932553e-25,2.5185653135840287e-23,Dep.2
ENSG00000177508,322.4828288216669,-5.310251378446829,0.507880521368113,-10.455709866844737,1.3796175833765029e-25,3.2289468276979356e-23,Dep.2
ENSG00000082781,1565.1400977348362,-3.0688789315177356,0.29537129096320336,-10.389902557930212,2.7563456171586867e-25,6.37697983703104e-23,Dep.2
ENSG00000116824,450.81082807741427,4.04061152947902,0.3906590076462996,10.343065052623505,4.499128639223348e-25,1.0234673570104589e-22,Dep.2
ENSG00000139970,624.2427852600259,-3.3565515183210484,0.3245394851269257,-10.342505834100027,4.525466751487025e-25,1.0234673570104589e-22,Dep.2
ENSG00000049323,19798.509560221966,-2.4488947143166304,0.23797988821560068,-10.290343157477347,7.7898256789154965e-25,1.7421512362801234e-22,Dep.2
ENSG00000188404,11970.675484124446,2.6749175254931497,0.26131067084452797,10.236541496174281,1.3601168386162028e-24,3.00839909095241e-22,Dep.2
ENSG00000158856,10381.618862909709,-3.6838782350081005,0.36044562768172056,-10.220343796931907,1.607696675971109e-24,3.5173607276028784e-22,Dep.2
ENSG00000267279,317.62916677750616,-5.326254689399664,0.5216507284123552,-10.210384840466205,1.781568114110965e-24,3.8558497850350006e-22,Dep.2
ENSG00000115956,45389.06442543511,-2.4829146773964705,0.24413533044909394,-10.170239075307444,2.692469909026436e-24,5.765322800945118e-22,Dep.2
ENSG00000042062,2939.2900578059034,-2.4261369845995153,0.23964605000005088,-10.123834649471586,4.331070662901493e-24,9.12164024216593e-22,Dep.2
ENSG00000250641,502.97086540407633,-9.30105383533308,0.9187681772499955,-10.123395722272907,4.350543835691223e-24,9.12164024216593e-22,Dep.2
ENSG00000005249,13654.168381384332,-2.3490579379729435,0.23232762427386053,-10.110971285979955,4.9392145027999545e-24,1.0249124691995617e-21,Dep.2
ENSG00000205639,1714.4361734963452,-2.6699925809773686,0.26463940251943285,-10.089172494943595,6.168733632385342e-24,1.2669823525780833e-21,Dep.2
ENSG00000150054,2579.8767137230025,-4.041653309334616,0.40353680156097754,-10.015575515542888,1.3020188312846854e-23,2.6471752561715303e-21,Dep.2
ENSG00000187800,2403.0018144560995,-2.6730041574919228,0.2671667000497503,-10.00500495381412,1.4488443985179854e-23,2.916234005337001e-21,Dep.2
ENSG00000134548,509.14637909137474,-4.284833016597959,0.42983130680022186,-9.968638739917274,2.0907460979686167e-23,4.166587867318051e-21,Dep.2
ENSG00000224114,197.70760300356562,5.737657239102742,0.5782347670442559,9.922712306684256,3.316198698877571e-23,6.543965432451741e-21,Dep.2
ENSG00000163975,2858.098198401279,2.521050338619981,0.25413414701412196,9.920155824159629,3.402246043342526e-23,6.648583335961007e-21,Dep.2
ENSG00000143842,1710.7045265112902,3.014279229002419,0.3056964623499992,9.860366737091313,6.182316572781436e-23,1.1965160382398533e-20,Dep.2
ENSG00000109906,1238.580791567343,-2.6744741130233174,0.27135108299434085,-9.856139446766441,6.448110578272812e-23,1.23607209256643e-20,Dep.2
ENSG00000168952,1204.654741887189,2.634045497332646,0.26767955924352527,9.840293763097113,7.549008890821932e-23,1.4334570844760738e-20,Dep.2
ENSG00000229988,1751.3475488853837,-2.495984692262468,0.25518012819214564,-9.78126592358728,1.3550495123410387e-22,2.5490127648972363e-20,Dep.2
ENSG00000184792,1231.9739870207275,-3.2324463156676173,0.3316306750278412,-9.747127027366348,1.8976256591518904e-22,3.5366119692045604e-20,Dep.2
ENSG00000091409,10760.269869391124,-2.999298940652417,0.3081712868031774,-9.732571037898177,2.189867642796518e-22,4.04382164350535e-20,Dep.2
ENSG00000169442,8301.758501588281,2.2853702887604603,0.23595563171924971,9.685593313066981,3.4718675139385252e-22,6.352886301868603e-20,Dep.2
ENSG00000196565,3406.3280541068802,-2.8702480689925185,0.296407586471506,-9.68345008695801,3.545451718801096e-22,6.429085783425988e-20,Dep.2
ENSG00000167768,12645.755128878398,3.7200345554651553,0.38440699912797527,9.677333045194361,3.7640669836954967e-22,6.764566093555621e-20,Dep.2
ENSG00000112378,515.935889017343,3.3899733652363575,0.3509409006807017,9.659670214161425,4.473015662722226e-22,7.967509668962208e-20,Dep.2
ENSG00000244734,42526.71054379291,-3.4727273439534567,0.36001140098454,-9.646159356221572,5.103125044611449e-22,9.010149201573618e-20,Dep.2
ENSG00000061918,5989.337013287675,-2.768938548258721,0.2875984999659227,-9.627792038507886,6.102664186058661e-22,1.0681254324955542e-19,Dep.2
ENSG00000120279,1079.297443804279,-2.6847157540330797,0.28168702069714036,-9.530846495478357,1.5600589050697324e-21,2.7069711759692736e-19,Dep.2
ENSG00000163734,857.8459626291984,-3.3126284002091406,0.3488539603939268,-9.495745430175171,2.1864139263055782e-21,3.761379445186212e-19,Dep.2
ENSG00000134247,1377.1148517656063,2.9453996177361454,0.31065540297232175,9.48124381406162,2.5126987198438293e-21,4.286067782459033e-19,Dep.2
ENSG00000228168,196.31139214479117,6.365290014408063,0.6717553447032584,9.475607547595875,2.6521281183650206e-21,4.485885274491692e-19,Dep.2
ENSG00000204422,293.2880524566922,-7.3654157065098875,0.777406308560277,-9.474345172410962,2.6843906968388065e-21,4.502617995497625e-19,Dep.2
ENSG00000166148,224.60265213002802,-5.784386196708083,0.6106324060169191,-9.472779596547996,2.72494193268932e-21,4.532862084394267e-19,Dep.2
ENSG00000138798,220.43875439177611,-5.043249262074524,0.5341081330710995,-9.442374960808126,3.644240554388203e-21,6.012399498256209e-19,Dep.2
ENSG00000242732,1382.6073805156389,2.694023440253663,0.28601725439575143,9.41909412404205,4.549964224303862e-21,7.377117867245753e-19,Dep.2
ENSG00000105376,1220.844084543997,-2.54501194149567,0.27021060244864836,-9.418623541906841,4.570399462774891e-21,7.377117867245753e-19,Dep.2
ENSG00000181104,7372.62270460884,-3.011030726264387,0.31969759287145444,-9.418371590539554,4.581377848796299e-21,7.377117867245753e-19,Dep.2
ENSG00000251002,4400.686616513686,2.160642829721432,0.22947587294638747,9.41555555265814,4.7058714112011716e-21,7.517442838464856e-19,Dep.2
ENSG00000172260,907.0890475115091,2.840205871509292,0.3026225898586297,9.385306869642797,6.273349426038508e-21,9.9425178934884325e-19,Dep.2
ENSG00000251301,366.0091630075696,-4.79833094928396,0.5117349491026703,-9.376594187475092,6.813816675859302e-21,1.0714726722788753e-18,Dep.2
ENSG00000181523,941.3197414331411,3.5825671074810477,0.38346036228974,9.342731243690018,9.388052522432107e-21,1.464827295903205e-18,Dep.2
ENSG00000171101,1676.5813060452674,2.549038316514013,0.2749263989665406,9.271711723923024,1.831821822698648e-20,2.836223819021414e-18,Dep.2
ENSG00000224877,1836.943718801886,-2.515610220023015,0.2714690661535517,-9.266655150315007,1.920748242181175e-20,2.9512076808108926e-18,Dep.2
ENSG00000230387,256.88081922716793,-7.182084265812006,0.7757873286374285,-9.257800431500243,2.08686753805753e-20,3.182156803486513e-18,Dep.2
ENSG00000115165,3477.2907734770365,2.202530054482515,0.2383726034026797,9.239862396274667,2.4681443911770648e-20,3.735248895158794e-18,Dep.2
ENSG00000139211,809.2974570771174,3.171473975730262,0.34457235843098943,9.204087031738622,3.4458795840383774e-20,5.1760197214570496e-18,Dep.2
ENSG00000115602,15645.343201551954,2.0444129606936805,0.22264530440828373,9.182376273899159,4.2168144918140164e-20,6.287114228980186e-18,Dep.2
ENSG00000169896,7528.460198130877,2.5417105342441575,0.27838238039969543,9.13028522349304,6.831905974187244e-20,1.0111220841797122e-17,Dep.2
ENSG00000119508,443.5543284892015,3.5829123598630157,0.39293053488563373,9.118437081775427,7.621547743298483e-20,1.1197555691759989e-17,Dep.2
ENSG00000138735,3365.931788173882,-4.115896787528154,0.45184190554016035,-9.10915242048599,8.302806073740504e-20,1.2110063815380353e-17,Dep.2
ENSG00000143995,3120.7881852865494,-2.400826832069258,0.2641813198154455,-9.087799371077606,1.0106381707833927e-19,1.4634622375200094e-17,Dep.2
ENSG00000070182,5159.912441325674,-2.06353808435865,0.22752215594678551,-9.069613795507832,1.1943960929907935e-19,1.7172003256941923e-17,Dep.2
ENSG00000004939,164.4289550297088,-6.1489053353732075,0.6784645989043998,-9.062971517309231,1.2694418798236646e-19,1.8121507912830296e-17,Dep.2
ENSG00000179639,20350.57503297297,1.9983399780472633,0.22064651022915294,9.05674862462988,1.3439686836102216e-19,1.905028286176517e-17,Dep.2
ENSG00000163412,1054.9890307707622,2.5137477793084337,0.277643488382994,9.053869024440639,1.3799031142599358e-19,1.9422860058618173e-17,Dep.2
ENSG00000106565,337.9608906194076,3.5750616626360285,0.3960207156395372,9.027461244956923,1.7570051203842868e-19,2.4559027127149252e-17,Dep.2
ENSG00000149573,355.1730204740239,3.6396370804218403,0.40369604471672527,9.015785832075181,1.954640042131972e-19,2.7133099840022296e-17,Dep.2
ENSG00000160013,1009.0289333016515,-3.1530227312929973,0.3502717996794781,-9.00164596230191,2.223586003284282e-19,3.065502676308632e-17,Dep.2
ENSG00000181072,320.9306642056374,-8.583360529864708,0.9578704273697553,-8.960878511965351,3.221017817294501e-19,4.410384124251953e-17,Dep.2
ENSG00000174944,1519.7969279205963,2.567693885888183,0.28890245010972754,8.887753928403693,6.235659124832329e-19,8.480496409771968e-17,Dep.2
ENSG00000153714,180.60499195414513,-6.11552791568126,0.6907734645154738,-8.853159870538525,8.5075665613854485e-19,1.149263756695076e-16,Dep.2
ENSG00000075340,1351.4847737670218,-2.701740546326157,0.30526916873208976,-8.850355106438075,8.72412596410886e-19,1.1706613827038877e-16,Dep.2
ENSG00000131724,1840.2653547789978,2.207703393510854,0.24962808495568037,8.843970396611486,9.237609684451663e-19,1.231355018070484e-16,Dep.2
ENSG00000107438,12420.160585338697,-2.696959174784749,0.30612393195051824,-8.810023958599501,1.2511911494913445e-18,1.656840490589591e-16,Dep.2
ENSG00000198478,1279.0051601482567,-2.713789536588983,0.3084520151143567,-8.798093069947564,1.391606052637155e-18,1.830735073691546e-16,Dep.2
ENSG00000189337,951.7550734074424,-2.8464863625593835,0.3246748393330507,-8.767191102355376,1.8317872734683425e-18,2.394169755868234e-16,Dep.2
ENSG00000144893,3143.296291858714,-2.676000911261583,0.3071659804188825,-8.711905229909634,2.9880945504977525e-18,3.880281749188307e-16,Dep.2
ENSG00000136689,842.1457372586274,2.496233681544087,0.28780843155368674,8.673247229306584,4.1996877370656635e-18,5.41867402382421e-16,Dep.2
ENSG00000149403,184.29434398453034,-5.663518320346978,0.6562421183067425,-8.630226805557946,6.123043464171966e-18,7.849975722729512e-16,Dep.2
ENSG00000162614,516.155147102303,-3.378273009483568,0.391887615561268,-8.620514850016754,6.665373890341611e-18,8.491180105366831e-16,Dep.2
ENSG00000085733,2432.43490517017,-3.1964188121064265,0.3711551727076435,-8.612082080893494,7.17454437520261e-18,9.082341458118122e-16,Dep.2
ENSG00000150594,2729.014454206843,-3.9427846232156987,0.4585596857093178,-8.598192876717558,8.098111746647588e-18,1.0187424577282666e-15,Dep.2
ENSG00000258429,654.1735612292439,-2.7534276216334117,0.32058504727991205,-8.588758724075221,8.791391538699147e-18,1.0990877570865618e-15,Dep.2
ENSG00000166145,2021.115215582324,2.1129381318051195,0.24690894024089274,8.55756024769158,1.15281137217353e-17,1.4323325493277044e-15,Dep.2
ENSG00000162407,451.1893348018224,-2.9244000676441964,0.3421186762189085,-8.54791121012343,1.253360762662972e-17,1.5477083086429632e-15,Dep.2
ENSG00000203875,9392.000052105777,2.459059096955894,0.288431496434299,8.525626110032114,1.519854512009851e-17,1.8551873744686822e-15,Dep.2
ENSG00000139679,461.3666042137768,3.1437380285251844,0.36874294409502484,8.525554397361011,1.520796486423552e-17,1.8551873744686822e-15,Dep.2
ENSG00000148498,358.66753283440516,-3.64490750781162,0.42813654674015006,-8.51342296181931,1.6887270392674005e-17,2.0476324003839903e-15,Dep.2
ENSG00000149564,4560.581379530433,-1.958233112514247,0.2302247622716159,-8.50574496501793,1.80433209608986e-17,2.1747063730596827e-15,Dep.2
ENSG00000134369,2617.198592275197,2.6080402222678436,0.3067171001311819,8.50308059495996,1.8462463355276013e-17,2.2119789429464025e-15,Dep.2
ENSG00000106366,808.2683246713709,-2.966908137818839,0.3493541550684679,-8.492551454661736,2.021492605416704e-17,2.4076096545460012e-15,Dep.2
ENSG00000116675,4911.455167138297,-2.011830327306875,0.23721144324433305,-8.481168951173428,2.2294260331571838e-17,2.639640423258106e-15,Dep.2
ENSG00000026508,28191.56645648936,1.9969745047746659,0.23582883984739159,8.467897760371201,2.4986147406830835e-17,2.9410595029514097e-15,Dep.2
ENSG00000069188,375.61886017019026,3.4778060266334907,0.41109679068562954,8.4598228578559,2.6778397872765786e-17,3.1336953045524982e-15,Dep.2
ENSG00000010310,761.5075478305562,2.478507079036978,0.29306471708200704,8.457200524563412,2.738727410170637e-17,3.1864222723650048e-15,Dep.2
ENSG00000184344,511.05284056949193,5.030125339953721,0.5949859895089048,8.454191239201336,2.8102839593662657e-17,3.2508848008117355e-15,Dep.2
ENSG00000175489,647.1886731345309,3.3600522239381183,0.3990394382497214,8.420351228129428,3.753572937104476e-17,4.317252347316508e-15,Dep.2
ENSG00000267506,145.20802043607227,-5.62153975972667,0.6689470394036194,-8.403564749667467,4.331258237627248e-17,4.95338442085007e-15,Dep.2
ENSG00000091592,1142.3643862445545,2.3278133386119157,0.2778675453949953,8.37742074304818,5.410017230805835e-17,6.1521371085683535e-15,Dep.2
ENSG00000169508,1979.87536522683,2.1080416336633885,0.2518034579724383,8.371773964653531,5.675723605401578e-17,6.418031726377695e-15,Dep.2
ENSG00000115604,4201.247909075497,1.9837227385379774,0.2377398669393494,8.34408954659696,7.176459914267635e-17,8.0697086678424e-15,Dep.2
ENSG00000102038,375.55016334939523,3.039627955779513,0.36471366459030896,8.33428590945172,7.79673134293404e-17,8.718478248365353e-15,Dep.2
ENSG00000162722,5093.669515138273,-1.940992278221769,0.23369700675488633,-8.305593234480677,9.932194528350241e-17,1.1045039307548821e-14,Dep.2
ENSG00000247774,958.6860105095432,2.5260535428378232,0.30459028442704233,8.293283377667557,1.1016446918743211e-16,1.2183463932992493e-14,Dep.2
ENSG00000169213,202.907970331996,3.912485432552186,0.4719381714657339,8.290250013896705,1.1301067185476277e-16,1.2429938814714017e-14,Dep.2
ENSG00000206337,678.8685276849832,2.576767949625774,0.3112095055999786,8.279849757988725,1.233307825192933e-16,1.3491315166023563e-14,Dep.2
ENSG00000148175,25723.182764785317,-2.546265983470873,0.3084594997191795,-8.254782186280485,1.5217951571014736e-16,1.6557131309264032e-14,Dep.2
ENSG00000161905,619.648153755347,4.457350622308256,0.5422685616854848,8.219821205297007,2.0380679525540828e-16,2.205496330591859e-14,Dep.2
ENSG00000107447,505.72170898131,2.8949443949004676,0.35258587418525933,8.210607987600138,2.2007128060702552e-16,2.368767238533802e-14,Dep.2
ENSG00000186907,639.8825900007876,3.0425445948230627,0.37091509108737714,8.202806162196094,2.3483969205364805e-16,2.5142836817318234e-14,Dep.2
ENSG00000164220,663.5923921724769,-2.7027790315370557,0.32994813119406313,-8.191527018976757,2.579324976806675e-16,2.7469128641886114e-14,Dep.2
ENSG00000138395,1823.2054227933452,2.5006296996734685,0.30571879856630935,8.17950911556749,2.850025132968453e-16,3.019226625073106e-14,Dep.2
ENSG00000100311,249.08363465738745,-5.23033096165143,0.6408848406431996,-8.161108876287678,3.319627667159828e-16,3.4982966327012054e-14,Dep.2
